1.000000000000000000e+00   1.441885984515182961e-02
2.000000000000000000e+00   5.753622415733600226e-02
3.000000000000000444e+00   1.289375744443756189e-01
4.000000000000000000e+00   2.279423503836793818e-01
5.000000000000000000e+00   3.536189917970107843e-01
6.000000000000000000e+00   5.048051930581144431e-01
7.000000000000000888e+00   6.801326181408886562e-01
8.000000000000000000e+00   8.780551809363287274e-01
9.000000000000001776e+00   1.096879898748669868e+00
1.000000000000000178e+01   1.334799280639054286e+00
1.100000000000000178e+01   1.589924216759824871e+00
1.200000000000000178e+01   1.860316386927622911e+00
1.300000000000000178e+01   2.144019300343661172e+00
1.400000000000000178e+01   2.439087205129352398e+00
1.500000000000000178e+01   2.743611256180516822e+00
1.600000000000000000e+01   3.055742492081060302e+00
1.700000000000000000e+01   3.373711336052186649e+00
1.800000000000000000e+01   3.695843492817528997e+00
1.900000000000000000e+01   4.020572255202193190e+00
2.000000000000000000e+01   4.346447355688260572e+00
2.100000000000000000e+01   4.672140595650785322e+00
2.200000000000000355e+01   4.996448557324774775e+00
2.300000000000000000e+01   5.318292751256982420e+00
2.400000000000000000e+01   5.636717577067115847e+00
2.500000000000000355e+01   5.950886480773149856e+00
2.600000000000000000e+01   6.260076681291780076e+00
2.700000000000000000e+01   6.563672815766379287e+00
2.800000000000000000e+01   6.861159821747945031e+00
2.900000000000000000e+01   7.152115337270002371e+00
3.000000000000000355e+01   7.436201860353865101e+00
3.100000000000000711e+01   7.713158869753551805e+00
3.200000000000000000e+01   7.982795070551050642e+00
3.300000000000000711e+01   8.244980892781688553e+00
3.400000000000000711e+01   8.499641339395415329e+00
3.500000000000000000e+01   8.746749251958556570e+00
3.600000000000000711e+01   8.986319038690647076e+00
3.700000000000000711e+01   9.218400889614263960e+00
3.800000000000000000e+01   9.443075487518120426e+00
3.900000000000000711e+01   9.660449210747142246e+00
4.000000000000000711e+01   9.870649814137914646e+00
4.100000000000000000e+01   1.007382256729714776e+01
4.200000000000000711e+01   1.027012682446761538e+01
4.300000000000000711e+01   1.045973299705684134e+01
4.400000000000000711e+01   1.064281989817258456e+01
4.500000000000000711e+01   1.081957242790845264e+01
4.600000000000000711e+01   1.099017956838891941e+01
4.700000000000000711e+01   1.115483265849210959e+01
4.800000000000000711e+01   1.131372391953600243e+01
4.900000000000000711e+01   1.146704520488865064e+01
5.000000000000000711e+01   1.161498694832549461e+01
5.100000000000000711e+01   1.175773728791384976e+01
5.200000000000000000e+01   1.189548134418299519e+01
5.300000000000000711e+01   1.202840063328681275e+01
5.400000000000000711e+01   1.215667259774403774e+01
5.500000000000000000e+01   1.228047023912438895e+01
5.600000000000000711e+01   1.239996183871959801e+01
5.700000000000000711e+01   1.251531075378695590e+01
5.800000000000000000e+01   1.262667527837637316e+01
5.900000000000000711e+01   1.273420855904992166e+01
