1.000000000000000021e-03   1.353840628247314992e+00
8.684848484848484151e-02   1.354138971711428718e+00
1.726969696969696821e-01   1.355011968382768606e+00
2.585454545454545228e-01   1.356436413851598743e+00
3.443939393939393634e-01   1.358378023529580814e+00
4.302424242424241485e-01   1.360795079279136788e+00
5.160909090909090446e-01   1.363641607873668615e+00
6.019393939393938853e-01   1.366869943622234018e+00
6.877878787878787259e-01   1.370432669223319744e+00
7.736363636363635665e-01   1.374284001608779615e+00
8.594848484848482961e-01   1.378380717281645573e+00
9.453333333333332478e-01   1.382682714711399585e+00
1.031181818181818199e+00   1.387153302327017723e+00
1.117030303030302818e+00   1.391759286839464593e+00
1.202878787878787881e+00   1.396470922002948090e+00
1.288727272727272721e+00   1.401261764453268110e+00
1.374575757575757562e+00   1.406108471748692468e+00
1.460424242424242181e+00   1.410990568359155040e+00
1.546272727272727021e+00   1.415890197963833197e+00
1.632121212121211862e+00   1.420791874753012829e+00
1.717969696969696702e+00   1.425682242181422810e+00
1.803818181818181765e+00   1.430549844496866729e+00
1.889666666666666606e+00   1.435384914117195487e+00
1.975515151515151446e+00   1.440179176341092049e+00
2.061363636363636065e+00   1.444925671786330579e+00
2.147212121212120906e+00   1.449618596222123745e+00
2.233060606060605746e+00   1.454253156999673058e+00
2.318909090909090587e+00   1.458825445011313615e+00
2.404757575757575871e+00   1.463332320967227318e+00
2.490606060606060712e+00   1.467771314728143262e+00
2.576454545454545109e+00   1.472140536442407832e+00
2.662303030303029949e+00   1.476438598284620429e+00
2.748151515151514790e+00   1.480664545665214771e+00
2.834000000000000075e+00   1.484817796865161466e+00
2.919848484848484471e+00   1.488898090139975983e+00
3.005696969696969756e+00   1.492905437427442861e+00
3.091545454545454152e+00   1.496840083880844885e+00
3.177393939393939437e+00   1.500702472531893594e+00
3.263242424242423834e+00   1.504493213464077606e+00
3.349090909090908674e+00   1.508213056947182995e+00
3.434939393939393515e+00   1.511862870047274265e+00
3.520787878787878356e+00   1.515443616283539408e+00
3.606636363636363640e+00   1.518956337954562974e+00
3.692484848484848037e+00   1.522402140802061155e+00
3.778333333333333321e+00   1.525782180720490766e+00
3.864181818181817718e+00   1.529097652256601103e+00
3.950030303030302559e+00   1.532349778674489293e+00
4.035878787878787399e+00   1.535539803389401659e+00
4.121727272727272684e+00   1.538668982597889645e+00
4.207575757575757081e+00   1.541738578953302685e+00
4.293424242424242365e+00   1.544749856154352230e+00
4.379272727272726762e+00   1.547704074330910728e+00
4.465121212121211158e+00   1.550602486125630675e+00
4.550969696969696443e+00   1.553446333382550781e+00
4.636818181818180840e+00   1.556236844364917937e+00
4.722666666666666124e+00   1.558975231434117203e+00
4.808515151515151409e+00   1.561662689130056236e+00
4.894363636363635806e+00   1.564300392600765477e+00
4.980212121212121090e+00   1.566889496335463594e+00
5.066060606060605487e+00   1.569431133161004910e+00
5.151909090909090772e+00   1.571926413466623762e+00
5.237757575757575168e+00   1.574376424626217297e+00
5.323606060606059565e+00   1.576782230591262435e+00
5.409454545454544849e+00   1.579144871630772995e+00
5.495303030303030134e+00   1.581465364197667700e+00
5.581151515151514531e+00   1.583744700903476410e+00
5.666999999999999815e+00   1.585983850585566346e+00
5.752848484848484212e+00   1.588183758453066696e+00
5.838696969696968608e+00   1.590345346299382845e+00
5.924545454545453893e+00   1.592469512770742224e+00
6.010393939393939178e+00   1.594557133681533179e+00
6.096242424242423574e+00   1.596609062368381959e+00
6.182090909090907971e+00   1.598626130075943008e+00
6.267939393939393256e+00   1.600609146368288993e+00
6.353787878787878540e+00   1.602558899560574845e+00
6.439636363636363825e+00   1.604476157166358163e+00
6.525484848484847333e+00   1.606361666356565410e+00
6.611333333333332618e+00   1.608216154426636013e+00
6.697181818181817903e+00   1.610040329268855652e+00
6.783030303030303187e+00   1.611834879847294344e+00
6.868878787878786696e+00   1.613600476673139772e+00
6.954727272727271981e+00   1.615337772278526485e+00
7.040575757575757265e+00   1.617047401687268016e+00
7.126424242424241662e+00   1.618729982881095264e+00
7.212272727272726947e+00   1.620386117260288472e+00
7.298121212121211343e+00   1.622016390097707150e+00
7.383969696969695740e+00   1.623621370985448120e+00
7.469818181818181024e+00   1.625201614273467543e+00
7.555666666666666309e+00   1.626757659499643349e+00
7.641515151515151594e+00   1.628290031810867733e+00
7.727363636363635102e+00   1.629799242374843971e+00
7.813212121212120387e+00   1.631285788782351087e+00
7.899060606060605672e+00   1.632750155439818496e+00
7.984909090909090956e+00   1.634192813952098478e+00
8.070757575757575353e+00   1.635614223495391650e+00
8.156606060606058861e+00   1.637014831180324537e+00
8.242454545454544146e+00   1.638395072405211428e+00
8.328303030303029431e+00   1.639755371199574485e+00
8.414151515151514715e+00   1.641096140558014893e+00
8.500000000000000000e+00   1.642417782764566958e+00
