1.000000000000000021e-03   1.254265845784746869e+00
8.684848484848484151e-02   1.254539498524344543e+00
1.726969696969696821e-01   1.255340300166618572e+00
2.585454545454545228e-01   1.256647085102288397e+00
3.443939393939393634e-01   1.258428534322663106e+00
4.302424242424241485e-01   1.260646492048067779e+00
5.160909090909090446e-01   1.263258870158843195e+00
6.019393939393938853e-01   1.266221997059167936e+00
6.877878787878787259e-01   1.269492400922789699e+00
7.736363636363635665e-01   1.273028085824894129e+00
8.594848484848482961e-01   1.276789385903861485e+00
9.453333333333332478e-01   1.280739486246300185e+00
1.031181818181818199e+00   1.284844691356532120e+00
1.117030303030302818e+00   1.289074509658181711e+00
1.202878787878787881e+00   1.293401609196356716e+00
1.288727272727272721e+00   1.297801687414435357e+00
1.374575757575757562e+00   1.302253287340160659e+00
1.460424242424242181e+00   1.306737583911256051e+00
1.546272727272727021e+00   1.311238157384653213e+00
1.632121212121211862e+00   1.315740765562326331e+00
1.717969696969696702e+00   1.320233122653551749e+00
1.803818181818181765e+00   1.324704689713666284e+00
1.889666666666666606e+00   1.329146479522141044e+00
1.975515151515151446e+00   1.333550877295964110e+00
2.061363636363636065e+00   1.337911477624366130e+00
2.147212121212120906e+00   1.342222937337322897e+00
2.233060606060605746e+00   1.346480843590849075e+00
2.318909090909090587e+00   1.350681596197064405e+00
2.404757575757575871e+00   1.354822303094340041e+00
2.490606060606060712e+00   1.358900687804249996e+00
2.576454545454545109e+00   1.362915007729596173e+00
2.662303030303029949e+00   1.366863982191388160e+00
2.748151515151514790e+00   1.370746729168071054e+00
2.834000000000000075e+00   1.374562709777517044e+00
2.919848484848484471e+00   1.378311679624479646e+00
3.005696969696969756e+00   1.381993646218762306e+00
3.091545454545454152e+00   1.385608831749360226e+00
3.177393939393939437e+00   1.389157640575351405e+00
3.263242424242423834e+00   1.392640630864522944e+00
3.349090909090908674e+00   1.396058489874955511e+00
3.434939393939393515e+00   1.399412012433108421e+00
3.520787878787878356e+00   1.402702082214426271e+00
3.606636363636363640e+00   1.405929655479429607e+00
3.692484848484848037e+00   1.409095746960070228e+00
3.778333333333333321e+00   1.412201417628200950e+00
3.864181818181817718e+00   1.415247764110804107e+00
3.950030303030302559e+00   1.418235909545549678e+00
4.035878787878787399e+00   1.421166995695718249e+00
4.121727272727272684e+00   1.424042176165911222e+00
4.207575757575757081e+00   1.426862610579636037e+00
4.293424242424242365e+00   1.429629459597091978e+00
4.379272727272726762e+00   1.432343880666585356e+00
4.465121212121211158e+00   1.435007024416278476e+00
4.550969696969696443e+00   1.437620031604545323e+00
4.636818181818180840e+00   1.440184030557370098e+00
4.722666666666666124e+00   1.442700135030130282e+00
4.808515151515151409e+00   1.445169442438872132e+00
4.894363636363635806e+00   1.447593032413015290e+00
4.980212121212121090e+00   1.449971965627382398e+00
5.066060606060605487e+00   1.452307282876671435e+00
5.151909090909090772e+00   1.454600004360086407e+00
5.237757575757575168e+00   1.456851129147822110e+00
5.323606060606059565e+00   1.459061634804633467e+00
5.409454545454544849e+00   1.461232477148794118e+00
5.495303030303030134e+00   1.463364590127439469e+00
5.581151515151514531e+00   1.465458885791677934e+00
5.666999999999999815e+00   1.467516254356898919e+00
5.752848484848484212e+00   1.469537564335564817e+00
5.838696969696968608e+00   1.471523662731337501e+00
5.924545454545453893e+00   1.473475375284826416e+00
6.010393939393939178e+00   1.475393506762445073e+00
6.096242424242423574e+00   1.477278841280972088e+00
6.182090909090907971e+00   1.479132142661344185e+00
6.267939393939393256e+00   1.480954154806054524e+00
6.353787878787878540e+00   1.482745602095252746e+00
6.439636363636363825e+00   1.484507189797297677e+00
6.525484848484847333e+00   1.486239604490067867e+00
6.611333333333332618e+00   1.487943514489840302e+00
6.697181818181817903e+00   1.489619570284979266e+00
6.783030303030303187e+00   1.491268404972061479e+00
6.868878787878786696e+00   1.492890634692401131e+00
6.954727272727271981e+00   1.494486859067225115e+00
7.040575757575757265e+00   1.496057661630024294e+00
7.126424242424241662e+00   1.497603610254814033e+00
7.212272727272726947e+00   1.499125257579249748e+00
7.298121212121211343e+00   1.500623141421707718e+00
7.383969696969695740e+00   1.502097785191604862e+00
7.469818181818181024e+00   1.503549698292348857e+00
7.555666666666666309e+00   1.504979376516440315e+00
7.641515151515151594e+00   1.506387302432341313e+00
7.727363636363635102e+00   1.507773945762813206e+00
7.813212121212120387e+00   1.509139763754509422e+00
7.899060606060605672e+00   1.510485201538667388e+00
7.984909090909090956e+00   1.511810692482801866e+00
8.070757575757575353e+00   1.513116658533359304e+00
8.156606060606058861e+00   1.514403510549324983e+00
8.242454545454544146e+00   1.515671648626820245e+00
8.328303030303029431e+00   1.516921462414745347e+00
8.414151515151514715e+00   1.518153331421568941e+00
8.500000000000000000e+00   1.519367625313367665e+00
