-5.220282133384522183e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.865526732583964479e-07   1.886966451141776804e-07
-5.209831118195204169e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.864355150986759538e-07   1.885857567768460043e-07
-5.199380102857661612e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.863185917218519210e-07   1.884751273254677341e-07
-5.188929087520119054e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.862019031296206918e-07   1.883647568626184010e-07
-5.178478072330801041e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.860854493236650295e-07   1.882546454911879706e-07
-5.168027056993258483e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.859692303006312131e-07   1.881447933096280616e-07
-5.157576041655715926e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.858532460622054468e-07   1.880352004214875255e-07
-5.147125026466397912e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.857374966092265581e-07   1.879258669297921972e-07
-5.136674011128855355e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.856219819400303654e-07   1.878167929356623788e-07
-5.126222995939537341e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.855067020562878266e-07   1.877079785435119539e-07
-5.115771980601994784e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.853916569555128733e-07   1.875994238542854654e-07
-5.105320965264452227e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.852768466402017117e-07   1.874911289739550199e-07
-5.094869950075134213e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.851622711103543948e-07   1.873830940063137849e-07
-5.084418934737591655e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.850479303634999951e-07   1.872753190532794645e-07
-5.073967919400049098e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.849338244004757252e-07   1.871678042201152782e-07
-5.063516904210731084e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.848199532245726524e-07   1.870605496148505376e-07
-5.053065888873188527e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.847063168316879606e-07   1.869535553387144680e-07
-5.042614873683870513e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.845929152242873629e-07   1.868468214994388339e-07
-5.032163858346327956e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.844797484007406119e-07   1.867403482013453250e-07
-5.021712843008785399e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.843668163610578192e-07   1.866341355504188593e-07
-5.011261827819467385e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.842541191076844748e-07   1.865281836553826273e-07
-5.000810812481924827e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.841416566373751718e-07   1.864224926198584573e-07
-4.990359797144382270e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.840294289517619575e-07   1.863170625523589993e-07
-4.979908781955064256e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.839174360524632472e-07   1.862118935616797060e-07
-4.969457766617521699e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.838056779362539629e-07   1.861069857523589220e-07
-4.959006751428203685e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.836941546063625971e-07   1.860023392352939860e-07
-4.948555736090661128e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.835828660587760137e-07   1.858979541148210930e-07
-4.938104720753118571e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.834718122967142084e-07   1.857938305025055994e-07
-4.927653705563800557e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.833609933201771283e-07   1.856899685069773631e-07
-4.917202690226257999e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.832504091275717425e-07   1.855863682358527936e-07
-4.906751674888715442e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.831400597189082420e-07   1.854830297983364077e-07
-4.896300659699397428e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.830299450965761596e-07   1.853799533062884351e-07
-4.885849644361854871e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.829200652574046276e-07   1.852771388665834699e-07
-4.875398629172536857e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.828104202045679548e-07   1.851745865923133276e-07
-4.864947613834994300e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.827010099341206617e-07   1.850722965901208328e-07
-4.854496598497451743e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.825918344492286400e-07   1.849702689737246850e-07
-4.844045583308133729e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.824828937506765067e-07   1.848685038547235395e-07
-4.833594567970591172e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.823741878345442728e-07   1.847670013405767608e-07
-4.823143552633048614e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.822657167039774216e-07   1.846657615457602956e-07
-4.812692537443730600e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.821574803589759532e-07   1.845647845818559913e-07
-4.802241522106188043e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.820494787972061593e-07   1.844640705586703931e-07
-4.791790506916870029e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.819417120217881125e-07   1.843636195912970940e-07
-4.781339491579327472e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.818341800296186808e-07   1.842634317892628009e-07
-4.770888476241784915e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.817268828222587080e-07   1.841635072666854570e-07
-4.760437461052466901e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.816198204004844467e-07   1.840638461371313223e-07
-4.749986445714924344e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.815129927627569968e-07   1.839644485123971257e-07
-4.739535430377381786e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.814063999098542788e-07   1.838653145065081131e-07
-4.729084415188063772e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.813000418425474102e-07   1.837664442337034594e-07
-4.718633399850521215e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.811939185585433140e-07   1.836678378056950047e-07
-4.708182384661203201e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.810880300616705793e-07   1.835694953401042852e-07
-4.697731369323660644e+00   2.499397369567256473e-11   6.154925584057106789e-09   1.572629947532261939e-07   1.809823763473531897e-07   1.834714169467847509e-07
